# Logfile created on Tue Jul 27 01:45:13 +0000 2010 by logger.rb/22285
I, [2010-07-27T01:45:13.244378 #6273]  INFO -- : GET: https://my.rightscale.com/api/acct/2901/deployments.js?filter[]=nickname=MY50-ec2-west-409582-RightImage_CentOS_5.4_i386_v4.4&
I, [2010-07-27T01:46:20.089475 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is operational
I, [2010-07-27T01:46:20.120050 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:46:25.219502 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is operational
I, [2010-07-27T01:46:25.295116 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:46:30.459472 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is operational
I, [2010-07-27T01:46:30.489560 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:46:35.729478 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is operational
I, [2010-07-27T01:46:35.763675 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:46:40.999494 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:46:41.033821 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:46:46.129506 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:46:46.163864 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:46:51.259482 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:46:51.289252 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:46:57.279481 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:46:57.313073 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:02.569514 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:02.600302 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:08.089486 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:08.126463 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:13.259488 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:13.313860 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:19.019477 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:19.054057 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:24.199489 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:24.230543 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:29.399500 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:29.433798 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:34.749487 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:34.780398 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:40.199487 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:40.233056 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:45.779475 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:45.821148 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:51.329523 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:51.364906 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:47:56.449474 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:47:56.479537 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:01.574032 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:01.645887 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:06.784025 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:06.816617 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:12.674457 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:12.708670 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:17.924031 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:17.957548 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:23.174035 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:23.207511 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:28.334046 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:28.364288 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:33.514020 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:33.561225 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:39.434052 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:39.472829 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:44.844024 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:44.878518 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:50.504021 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:50.563626 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:48:55.764020 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:48:55.797896 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:00.884034 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:00.915019 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:06.154048 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:06.187011 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:11.324047 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:11.385958 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:16.514047 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:16.545279 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:21.624055 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:21.676210 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:26.794028 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:26.829120 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:31.944035 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:31.978220 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:37.234047 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:37.267031 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:42.394027 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:42.430566 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:47.514036 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:47.544726 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:52.644027 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:52.678089 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:49:57.814040 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:49:57.845370 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:02.944042 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:02.995102 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:08.834066 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:08.864262 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:16.934043 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:16.968276 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:22.134039 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:22.164457 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:28.184074 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:28.218487 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:33.574005 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:33.604210 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:38.904057 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:38.938068 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:44.734026 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:44.772000 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:50.194040 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:50.227771 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:50:55.344024 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:50:55.374009 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:00.604025 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:00.679759 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:05.784039 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:05.814248 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:10.924445 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:10.985817 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:16.514020 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:16.544378 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:21.674069 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:21.707891 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:26.854018 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:26.884174 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:32.004104 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:32.044175 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:38.104047 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:38.134218 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:43.264027 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:43.298450 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:48.504047 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:48.534608 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:53.644044 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:53.677955 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:51:59.654031 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:51:59.685054 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:52:04.884017 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:52:04.987759 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:52:10.144023 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:52:10.197840 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:52:15.324028 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:52:15.358597 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:52:20.674021 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go stopped, state is decommissioning
I, [2010-07-27T01:52:20.705587 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:52:20.896678 #6273]  INFO -- : GET: /api/acct/2901/servers/795771.js?
I, [2010-07-27T01:52:21.060201 #6273]  INFO -- : tempserver-MySQL 5.0 EBS v2 (Sprint 19) is stopped
I, [2010-07-27T01:52:21.090162 #6273]  INFO -- : GET: /api/acct/2901/servers/795772.js?
I, [2010-07-27T01:52:21.158380 #6273]  INFO -- : tempserver-MySQL 5.0 EBS v2 (Sprint 19) is stopped
I, [2010-07-27T01:52:21.194513 #6273]  INFO -- : PUT: /api/acct/2901/deployments/51556
I, [2010-07-27T01:52:21.194657 #6273]  INFO -- : 	request body: {"deployment":{"parameters":{"DB_LINEAGE_NAME":"text:testlineage908861"}}}
I, [2010-07-27T01:52:22.168089 #6273]  INFO -- : PUT: /api/acct/2901/servers/795770
I, [2010-07-27T01:52:22.168219 #6273]  INFO -- : 	request body: {"server":{"parameters":{"DB_LINEAGE_NAME":"text:"}}}
I, [2010-07-27T01:52:23.009690 #6273]  INFO -- : PUT: /api/acct/2901/servers/795771
I, [2010-07-27T01:52:23.009818 #6273]  INFO -- : 	request body: {"server":{"parameters":{"DB_LINEAGE_NAME":"text:"}}}
I, [2010-07-27T01:52:23.208742 #6273]  INFO -- : PUT: /api/acct/2901/servers/795772
I, [2010-07-27T01:52:23.208861 #6273]  INFO -- : 	request body: {"server":{"parameters":{"DB_LINEAGE_NAME":"text:"}}}
I, [2010-07-27T01:52:26.137643 #6273]  INFO -- : PUT: /api/acct/2901/deployments/51556
I, [2010-07-27T01:52:26.137772 #6273]  INFO -- : 	request body: {"deployment":{"parameters":{"EBS_STRIPE_COUNT":"text:1"}}}
I, [2010-07-27T01:52:27.711275 #6273]  INFO -- : PUT: /api/acct/2901/deployments/51556
I, [2010-07-27T01:52:27.711406 #6273]  INFO -- : 	request body: {"deployment":{"parameters":{"MASTER_DB_DNSID":"text:5264493"}}}
I, [2010-07-27T01:52:27.865748 #6273]  INFO -- : PUT: /api/acct/2901/deployments/51556
I, [2010-07-27T01:52:27.865868 #6273]  INFO -- : 	request body: {"deployment":{"parameters":{"SLAVE_DB_DNSID":"text:5264517"}}}
I, [2010-07-27T01:52:28.099795 #6273]  INFO -- : PUT: /api/acct/2901/deployments/51556
I, [2010-07-27T01:52:28.099927 #6273]  INFO -- : 	request body: {"deployment":{"parameters":{"SLAVE_DB_DNSNAME":"text:vmonk10-slave.test.rightscale.com"}}}
I, [2010-07-27T01:52:28.262676 #6273]  INFO -- : PUT: /api/acct/2901/deployments/51556
I, [2010-07-27T01:52:28.262793 #6273]  INFO -- : 	request body: {"deployment":{"parameters":{"MASTER_DB_DNSNAME":"text:vmonk10-master.test.rightscale.com"}}}
I, [2010-07-27T01:52:28.534306 #6273]  INFO -- : POST: /api/acct/2901/servers/795770/start
I, [2010-07-27T01:52:31.630821 #6273]  INFO -- : POST: /api/acct/2901/servers/795771/start
I, [2010-07-27T01:52:35.053753 #6273]  INFO -- : POST: /api/acct/2901/servers/795772/start
I, [2010-07-27T01:52:38.268246 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:52:38.371647 #6273]  INFO -- : tempserver-MySQL 5.0 EBS v2 (Sprint 19) is bidding
I, [2010-07-27T01:52:43.380810 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:52:43.411900 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:52:48.530806 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:52:48.565272 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:52:54.420822 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:52:54.451568 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:52:59.560819 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:52:59.594689 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:53:04.770820 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:53:04.802122 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:53:10.180795 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:53:10.214336 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:53:15.310828 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:53:15.343561 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:53:20.480823 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:53:20.514916 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:53:25.770846 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:53:25.845915 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:53:31.000835 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:53:31.035230 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:53:36.430834 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:53:36.461029 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
I, [2010-07-27T01:53:41.610799 #6273]  INFO -- : waiting for server tempserver-MySQL 5.0 EBS v2 (Sprint 19) to go operational, state is bidding
I, [2010-07-27T01:53:41.644831 #6273]  INFO -- : GET: /api/acct/2901/servers/795770.js?
